file_names,link,noput,absris,tahun
000124.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77170,PUT-000124.16/2021/PP/M.XIIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000125.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/42181,PUT-000125.16/2018/PP/M.VIllB Tahun 2020,PPN,2020.0
000125.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81124,PUT-000125.16/2020/PP/M.XVIIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000125.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/82002,PUT-000125.16/2021/PP/M.XIIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000126.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/42182,PUT-000126.16/2018/PP/M.VIllB Tahun 2020,PPN,2020.0
000126.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/46813,PUT-000126.15/2019/PP/M.VA Tahun 2020,Pajak Penghasilan Pasal 25/29 Badan,2020.0
000126.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/46832,PUT-000126.15/2019/PP/M.VA Tahun 2020,Pajak Penghasilan Pasal 25/29 Badan,2020.0
000126.16.2019w_2.txt,,,,
000126.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81125,PUT-000126.16/2020/PP/M.XVIIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000126.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81972,PUT-000126.16/2021/PP/M.XIIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000127.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/46545,PUT-000127.16/2018/PP/M.VlllB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000127.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/49399,PUT-000127.16/2019/PP/M.XXA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000127.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81126,PUT-000127.16/2020/PP/M.XVIIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000127.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/80927,PUT-000127.16/2021/PP/M.XIIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000128.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/42183,PUT-000128.16/2018/PP/M.VIllB Tahun 2020,PPN,2020.0
000128.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81127,PUT-000128.16/2020/PP/M.XVIIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000128.16.2020_w.txt,,,,
000128.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81286,PUT-000128.16/2021/PP/M.XIIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000129.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/48635,PUT-000129.16/2019/PP/M.IVA Tahun 2020,PPN,2020.0
000129.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81128,PUT-000129.16/2020/PP/M.XVIIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000129.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81287,PUT-000129.16/2022/PP/M.IXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000130.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81129,PUT-000130.16/2020/PP/M.XVIIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000130.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81288,PUT-000130.16/2022/PP/M.IXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000131.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/48902,PUT-000131.16/2019/PP/M.IVA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000131.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81130,PUT-000131.16/2020/PP/M.XVIIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000132.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81131,PUT-000132.16/2020/PP/M.XVIIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000134.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61387,PUT-000134.16/2020/PP/M.IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000135.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61388,PUT-000135.16/2020/PP/M.IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000136.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61389,PUT-000136.16/2020/PP/M. IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000137.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61390,PUT-000137.16/2020/PP/M.IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000138.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61391,PUT-000138.16/2020/PP/M.IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000139.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61392,PUT-000139.16/2020/PP/M.IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000140.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61393,PUT-000140.16/2020/PP/M.IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000141.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61394,PUT-000141.16/2020/PP/M. IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000142.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61395,PUT-000142.16/2020/PP/M. IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000143.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61396,PUT-000143.16/2020/PP/M.IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000144.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61397,PUT-000144.16/2020/PP/M.IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000145.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61626,PUT-000145.16/2020/PP/M.IVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000156.16.2019_w.txt,,,,
000160.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61638,PUT-000160.16/2021/PP/M.VA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000161.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61639,PUT-000161.16/2021/PP/M.VA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000162.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61640,PUT-000162.16/2021/PP/M.VA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000163.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61641,PUT-000163.16/2021/PP/M.VA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000165.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61642,PUT-000165.16/2021/PP/M.VA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000166.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61643,PUT-000166.16/2021/PP/Ivl.VA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000173.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/41597,PUT-000173.16/2018/PP/M. I I lA Tahun 2019,PPN,2019.0
000174.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/40462,PUT-000174.16/2018/PP/M.IllA Tahun 2019,PPN,2019.0
000175.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/40463,PUT-000175.16/2018/PP/M.IllA Tahun 2019,PPN,2019.0
000176.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/41598,PUT-000176.16/2018/PP/M. I I lA Tahun 2019,PPN,2019.0
000177.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/40464,PUT-000177.16/2018/PP/M.IllA Tahun 2019,PPN,2019.0
000177.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/70399, PUT-000177.18/2021/PP/M.VIIIB Tahun 2022,"PBB-P3 (Perkebunan, Perhutanan, dan Pertambangan)",2022.0
000178.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/41599,PUT-000178.16/2018/PP/M. I I lA Tahun 2019,PPN,2019.0
000178.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/70400,PUT-000178.16/2021/PP/M.VlllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000179.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/70401,PUT-000179.16/2021/PP/M.VlllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000181.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84808,PUT-000181.16/2021/PP/M.IB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000182.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84809,PUT-000182.16/2021/PP/M.IB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000183.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84810,PUT-000183.16/2021/PP/M.IB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000185.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73910, PUT-000185.16/2021/PP/M.VB Tahun 2022 ,Pajak Pertambahan Nilai (PPN),2022.0
000186.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73911,PUT-000186.16/2021/PP/M.VB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000187.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/66030,PUT-000187.15/2020/PP/M.VIA Tahun 2022,Pajak Penghasilan Pasal 25/29 Badan,2022.0
000187.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73912,PUT-000187.16/2021/PP/M.VB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000188.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73913,PUT-000188.16/2021/PP/M.VB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000189.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/61823,PUT-000189.16/2019/PP/M.XIIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000189.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73914,PUT-000189.16/2021/PP/M.VB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000190.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/57931,PUT-000190.16/2019/PP/M.XllA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
000190.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73915,PUT-000190.16/2021/PP/M.VB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000194.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/40465,PUT-000194.16/2019/PP/lvl.VB Tahun 2019,PPN,2019.0
000194.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75361,PUT-000194.16/2021/PP/M.XIVB Tahun 2022 ,PUT-010853.35/2020/PP/M.IVA Tahun 2022,2019.0
000195.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/40466,PUT-000195.16/2019/PP/lvl.VB Tahun 2019,PPN,2019.0
000195.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75582,PUT-000195.16/2021/PP/M.XIVB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000196.16.2019_w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/41601,PUT-000196.16/2019/PP'M .XVA Tahun 2020,PPN,2020.0
000196.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75362,PUT-000196.16/2021/PP/M.XIVB Tahun 2022,PUT-010853.35/2020/PP/M.IVA Tahun 2022,2022.0
000197.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/41493,PUT-000179.16/2018/PP/M.I llA Tahun 2019,PPN,2019.0
000197.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75363,PUT-000197.16/2021/PP/M.XIVB Tahun 2022,PUT-010853.35/2020/PP/M.IVA Tahun 2022,2019.0
000198.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/41495,PUT-000198.16/2019/PP/Wl.XVA Tahun 2020,PPN,2020.0
000199.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/51333,PUT-000199.16/2019/PP/M.XVA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000200.16.2019_w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/41602,PUT-000200.16/2019/PP/M.XVA Tahun 2020,PPN,2020.0
000201.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50032,PUT-000201.16 /2019/PP/M.IIIB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000201.16.2021w.txt,,,,
000202.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50129,PUT-000202.16 /2019/PP/M.IllB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000203.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50128,PUT-000203.16 /2019/PP/M.IllB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000204.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47749,PUT-000204.16 /2019/PP/M.IIIB Tahun 2020,PPN,2020.0
000205.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47750,PUT-000205.16 /2019/PP/M.IIIB Tahun 2020,PPN,2020.0
000206.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47751,PUT-000206.16 /2019/PP/M.IIIB Tahun 2020,PPN,2020.0
000207.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/48192,PUT-000207.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000209.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47752,PUT-000209.16 /2019/PP/M.IIIB Tahun 2020,PPN,2020.0
000210.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47753,PUT-000210.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000211.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47754,PUT-000211.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000212.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47755,PUT-000212.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000213.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47756,PUT-000213.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000214.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47757,PUT-000214.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000215.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47758,PUT-000215.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000216.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47759,PUT-000216.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000217.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47760,PUT-000217.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000218.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47761,PUT-000218.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000219.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47763,PUT-000219.16 /2019/PP/M.IllB Tahun 2020,PPN,2020.0
000221.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65801,PUT-000221.16/2021/PP/M.XIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000224.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83098,PUT-000224.16/2021/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000225.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83099,PUT-000225.16/2021/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000226.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83100,PUT-000226.16/2021/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000227.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83101,PUT-000227.16/2021/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000228.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83102,PUT-000228.16/2021/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000229.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83103,PUT-000229.16/2021/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000230.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83104,PUT-000230.16/2021/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000231.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83105,PUT-000231.16/2021/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000232.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83106,PUT-000232.16/2021/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000238.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75437,PUT-00238.16/2020/PPP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000239.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72020,PUT-000239.16/2020/PP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000240.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75438,PUT-00240.16/2020/PPP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000241.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/82387,PUT-000241.16/2020/PP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000242.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72582,PUT-000242.16/2020/PP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000243.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72230,PUT-000243.16/2020/PP/M.XIlA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000244.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72231,PUT-000244.16/2020/PP/M.XIlA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000245.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72021,PUT-000245.16/2020/PP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000246.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72232,PUT-000246.16/2020/PP/M.XIlA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000247.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75439,PUT-00247.16/2020/PPP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000248.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72233,PUT-000248.16/2020/PP/M.XIlA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000249.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72583,PUT-000249.16/2020/PP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000250.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71118,PUT-000250.16/2020/PP/M.XllA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000251.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71119,PUT-000251.16/2020/PP/M.XllA Tahun 2022,,2022.0
000252.16.2020w-.txt,,,,
000252.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71120,PUT-000252.16/2020/PP/M.XllA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000252.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81290,PUTP1-000252.16/2020/PP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000253.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71121,PUT-000253.16/2020/PP/M.XllA Tahun 2022,,2022.0
000257.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69019,PUT-000257.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000258.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/68786,PUT-000258.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000259.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69189,PUT-000259.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000260.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/68751,PUT-000260.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000261.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69338,PUT-000261.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000262.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69190,PUT-000262.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000263.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/68752,PUT-000263.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000264.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/68787,PUT-000264.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000265.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69339,PUT-000265.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000266.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/62845,PUT-000266.16/2019/PP/M.XVIA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000266.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69340,PUT-000266.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000267.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63652,PUT-000267.16/2019/PP/M.XVIA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000267.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69191,PUT-000267.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000268.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/47549,PUT-000268.16/2019/PP/M.VIB Tahun 2020,PPN,2020.0
000268.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/68753,PUT-000268.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000268.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/88827,PUT-00268.16/2022/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000269.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/79310,PUT-000269.16/2019/PP/M.IIIB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000269.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/68788,PUT-000269.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
000269.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84380,PUT-000269.16/2021/PP/M.XXA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000269.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/88828,PUT-00269.16/2022/PP/M.XIIB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
000270.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81291,PUT-000270.16/2019/PP/M.IIIB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
000270.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/58592,PUT-000270.16/2020/PP/M.IIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
